task_id,method,success,recovered,silent_failure,failure_detected,failure_signal,failure_class,actual_faults,final_answer,tool_calls,model_calls,verifier_calls,recovery_steps,latency_ms,cost_proxy,escalated,logs,recovery_budget,fault_intensity,seed,category
planning_015,retry_only,True,False,False,False,,,[],Standard support is 12 months for Product A.,2,0,0,0,80,2,False,"[{'step': 'retry_execution', 'attempt': 0, 'response': {'tool': 'task_executor', 'status': 'success', 'output': 'Standard support is 12 months for Product A.', 'latency_ms': 80, 'tool_trace': [{'step_index': 0, 'tool': 'tool_registry', 'args': {'task_description': 'policy lookup for support'}, 'fault_eligible': False, 'seed': 3478470056, 'response': {'tool': 'tool_registry', 'status': 'success', 'output': ['document_search', 'policy_lookup', 'customer_lookup', 'order_lookup', 'inventory_lookup', 'calculator', 'shipping_estimator', 'evidence_checker'], 'latency_ms': 20, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}, {'step_index': 1, 'tool': 'policy_lookup', 'args': {'policy_name': 'standard_support'}, 'fault_eligible': True, 'seed': 636268513, 'response': {'tool': 'policy_lookup', 'status': 'success', 'output': 'Standard support is 12 months for Product A.', 'latency_ms': 60, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}], 'actual_faults': []}}]",1,0.2,3,planning_tool_selection
planning_015,full_replanning,True,False,False,False,,,[],Standard support is 12 months for Product A.,2,1,0,0,80,3,False,"[{'step': 'full_replan', 'attempt': 0, 'content': 'Regenerate full plan from current task state.'}, {'step': 'execute_replanned_task', 'attempt': 0, 'response': {'tool': 'task_executor', 'status': 'success', 'output': 'Standard support is 12 months for Product A.', 'latency_ms': 80, 'tool_trace': [{'step_index': 0, 'tool': 'tool_registry', 'args': {'task_description': 'policy lookup for support'}, 'fault_eligible': False, 'seed': 3015692637, 'response': {'tool': 'tool_registry', 'status': 'success', 'output': ['document_search', 'policy_lookup', 'customer_lookup', 'order_lookup', 'inventory_lookup', 'calculator', 'shipping_estimator', 'evidence_checker'], 'latency_ms': 20, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}, {'step_index': 1, 'tool': 'policy_lookup', 'args': {'policy_name': 'standard_support'}, 'fault_eligible': True, 'seed': 2778544614, 'response': {'tool': 'policy_lookup', 'status': 'success', 'output': 'Standard support is 12 months for Product A.', 'latency_ms': 60, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}], 'actual_faults': []}}]",1,0.2,3,planning_tool_selection
planning_015,self_healing,True,False,False,False,,,[],Standard support is 12 months for Product A.,2,0,1,0,80,3,False,"[{'step': 'initial_execution', 'attempt': 0, 'fault_intensity': 0.2, 'response': {'tool': 'task_executor', 'status': 'success', 'output': 'Standard support is 12 months for Product A.', 'latency_ms': 80, 'tool_trace': [{'step_index': 0, 'tool': 'tool_registry', 'args': {'task_description': 'policy lookup for support'}, 'fault_eligible': False, 'seed': 3317975070, 'response': {'tool': 'tool_registry', 'status': 'success', 'output': ['document_search', 'policy_lookup', 'customer_lookup', 'order_lookup', 'inventory_lookup', 'calculator', 'shipping_estimator', 'evidence_checker'], 'latency_ms': 20, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}, {'step_index': 1, 'tool': 'policy_lookup', 'args': {'policy_name': 'standard_support'}, 'fault_eligible': True, 'seed': 4189106536, 'response': {'tool': 'policy_lookup', 'status': 'success', 'output': 'Standard support is 12 months for Product A.', 'latency_ms': 60, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}], 'actual_faults': []}}]",1,0.2,3,planning_tool_selection
planning_016,retry_only,True,False,False,False,,,[],Refunds are allowed within 30 days for Product B.,2,0,0,0,80,2,False,"[{'step': 'retry_execution', 'attempt': 0, 'response': {'tool': 'task_executor', 'status': 'success', 'output': 'Refunds are allowed within 30 days for Product B.', 'latency_ms': 80, 'tool_trace': [{'step_index': 0, 'tool': 'tool_registry', 'args': {'task_description': 'policy lookup for refund'}, 'fault_eligible': False, 'seed': 4068654187, 'response': {'tool': 'tool_registry', 'status': 'success', 'output': ['document_search', 'policy_lookup', 'customer_lookup', 'order_lookup', 'inventory_lookup', 'calculator', 'shipping_estimator', 'evidence_checker'], 'latency_ms': 20, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}, {'step_index': 1, 'tool': 'policy_lookup', 'args': {'policy_name': 'refund_policy'}, 'fault_eligible': True, 'seed': 1148644570, 'response': {'tool': 'policy_lookup', 'status': 'success', 'output': 'Refunds are allowed within 30 days for Product B.', 'latency_ms': 60, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}], 'actual_faults': []}}]",1,0.2,3,planning_tool_selection
planning_016,full_replanning,True,True,False,False,,,['malformed_output'],Refunds are allowed within 30 days for Product B.,4,2,0,1,160,6,False,"[{'step': 'full_replan', 'attempt': 0, 'content': 'Regenerate full plan from current task state.'}, {'step': 'execute_replanned_task', 'attempt': 0, 'response': {'tool': 'task_executor', 'status': 'error', 'error_type': 'malformed_output', 'output': '{bad_json: missing_quotes, broken', 'latency_ms': 80, 'tool_trace': [{'step_index': 0, 'tool': 'tool_registry', 'args': {'task_description': 'policy lookup for refund'}, 'fault_eligible': False, 'seed': 1502343554, 'response': {'tool': 'tool_registry', 'status': 'success', 'output': ['document_search', 'policy_lookup', 'customer_lookup', 'order_lookup', 'inventory_lookup', 'calculator', 'shipping_estimator', 'evidence_checker'], 'latency_ms': 20, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}, {'step_index': 1, 'tool': 'policy_lookup', 'args': {'policy_name': 'refund_policy'}, 'fault_eligible': True, 'seed': 4092944133, 'response': {'tool': 'policy_lookup', 'status': 'success', 'output': '{bad_json: missing_quotes, broken', 'latency_ms': 60, 'fault_injected': True, 'fault_type': 'malformed_output', 'actual_fault_type': 'malformed_output'}}], 'actual_faults': ['malformed_output']}}, {'step': 'full_replan', 'attempt': 1, 'content': 'Regenerate full plan from current task state.'}, {'step': 'execute_replanned_task', 'attempt': 1, 'response': {'tool': 'task_executor', 'status': 'success', 'output': 'Refunds are allowed within 30 days for Product B.', 'latency_ms': 80, 'tool_trace': [{'step_index': 0, 'tool': 'tool_registry', 'args': {'task_description': 'policy lookup for refund'}, 'fault_eligible': False, 'seed': 1157176573, 'response': {'tool': 'tool_registry', 'status': 'success', 'output': ['document_search', 'policy_lookup', 'customer_lookup', 'order_lookup', 'inventory_lookup', 'calculator', 'shipping_estimator', 'evidence_checker'], 'latency_ms': 20, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}, {'step_index': 1, 'tool': 'policy_lookup', 'args': {'policy_name': 'refund_policy'}, 'fault_eligible': True, 'seed': 556683784, 'response': {'tool': 'policy_lookup', 'status': 'success', 'output': 'Refunds are allowed within 30 days for Product B.', 'latency_ms': 60, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}], 'actual_faults': []}}]",1,0.2,3,planning_tool_selection
planning_016,self_healing,True,False,False,False,,,[],Refunds are allowed within 30 days for Product B.,2,0,1,0,80,3,False,"[{'step': 'initial_execution', 'attempt': 0, 'fault_intensity': 0.2, 'response': {'tool': 'task_executor', 'status': 'success', 'output': 'Refunds are allowed within 30 days for Product B.', 'latency_ms': 80, 'tool_trace': [{'step_index': 0, 'tool': 'tool_registry', 'args': {'task_description': 'policy lookup for refund'}, 'fault_eligible': False, 'seed': 939921017, 'response': {'tool': 'tool_registry', 'status': 'success', 'output': ['document_search', 'policy_lookup', 'customer_lookup', 'order_lookup', 'inventory_lookup', 'calculator', 'shipping_estimator', 'evidence_checker'], 'latency_ms': 20, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}, {'step_index': 1, 'tool': 'policy_lookup', 'args': {'policy_name': 'refund_policy'}, 'fault_eligible': True, 'seed': 105257652, 'response': {'tool': 'policy_lookup', 'status': 'success', 'output': 'Refunds are allowed within 30 days for Product B.', 'latency_ms': 60, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}], 'actual_faults': []}}]",1,0.2,3,planning_tool_selection
planning_017,retry_only,True,False,False,False,,,[],Product A is available with stock of 15.,2,0,0,0,70,2,False,"[{'step': 'retry_execution', 'attempt': 0, 'response': {'tool': 'task_executor', 'status': 'success', 'output': 'Product A is available with stock of 15.', 'latency_ms': 70, 'tool_trace': [{'step_index': 0, 'tool': 'tool_registry', 'args': {'task_description': 'inventory lookup for Product A'}, 'fault_eligible': False, 'seed': 4266217202, 'response': {'tool': 'tool_registry', 'status': 'success', 'output': ['document_search', 'policy_lookup', 'customer_lookup', 'order_lookup', 'inventory_lookup', 'calculator', 'shipping_estimator', 'evidence_checker'], 'latency_ms': 20, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}, {'step_index': 1, 'tool': 'inventory_lookup', 'args': {'product_name': 'Product A'}, 'fault_eligible': True, 'seed': 2435967870, 'response': {'tool': 'inventory_lookup', 'status': 'success', 'output': {'available': True, 'stock': 15}, 'latency_ms': 50, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}], 'actual_faults': []}}]",1,0.2,3,planning_tool_selection
planning_017,full_replanning,True,False,False,False,,,[],Product A is available with stock of 15.,2,1,0,0,70,3,False,"[{'step': 'full_replan', 'attempt': 0, 'content': 'Regenerate full plan from current task state.'}, {'step': 'execute_replanned_task', 'attempt': 0, 'response': {'tool': 'task_executor', 'status': 'success', 'output': 'Product A is available with stock of 15.', 'latency_ms': 70, 'tool_trace': [{'step_index': 0, 'tool': 'tool_registry', 'args': {'task_description': 'inventory lookup for Product A'}, 'fault_eligible': False, 'seed': 1932806267, 'response': {'tool': 'tool_registry', 'status': 'success', 'output': ['document_search', 'policy_lookup', 'customer_lookup', 'order_lookup', 'inventory_lookup', 'calculator', 'shipping_estimator', 'evidence_checker'], 'latency_ms': 20, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}, {'step_index': 1, 'tool': 'inventory_lookup', 'args': {'product_name': 'Product A'}, 'fault_eligible': True, 'seed': 836669081, 'response': {'tool': 'inventory_lookup', 'status': 'success', 'output': {'available': True, 'stock': 15}, 'latency_ms': 50, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}], 'actual_faults': []}}]",1,0.2,3,planning_tool_selection
planning_017,self_healing,True,True,False,False,,schema_or_output_failure,['malformed_output'],Product A is available with stock of 15.,4,0,1,1,140,5,False,"[{'step': 'initial_execution', 'attempt': 0, 'fault_intensity': 0.2, 'response': {'tool': 'task_executor', 'status': 'error', 'error_type': 'malformed_output', 'output': '{bad_json: missing_quotes, broken', 'latency_ms': 70, 'tool_trace': [{'step_index': 0, 'tool': 'tool_registry', 'args': {'task_description': 'inventory lookup for Product A'}, 'fault_eligible': False, 'seed': 805092255, 'response': {'tool': 'tool_registry', 'status': 'success', 'output': ['document_search', 'policy_lookup', 'customer_lookup', 'order_lookup', 'inventory_lookup', 'calculator', 'shipping_estimator', 'evidence_checker'], 'latency_ms': 20, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}, {'step_index': 1, 'tool': 'inventory_lookup', 'args': {'product_name': 'Product A'}, 'fault_eligible': True, 'seed': 2004495245, 'response': {'tool': 'inventory_lookup', 'status': 'success', 'output': '{bad_json: missing_quotes, broken', 'latency_ms': 50, 'fault_injected': True, 'fault_type': 'malformed_output', 'actual_fault_type': 'malformed_output'}}], 'actual_faults': ['malformed_output']}}, {'step': 'failure_detected', 'failure_signal': 'malformed_output', 'failure_class': 'schema_or_output_failure'}, {'step': 'recovery_action_selected', 'recovery_attempt': 0, 'failure_class': 'schema_or_output_failure', 'recovery_action': 'repair_or_retry'}, {'step': 'recovery_execution', 'recovery_attempt': 0, 'recovery_action': 'repair_or_retry', 'recovery_fault_intensity': 0.05, 'response': {'tool': 'task_executor', 'status': 'success', 'output': 'Product A is available with stock of 15.', 'latency_ms': 70, 'tool_trace': [{'step_index': 0, 'tool': 'tool_registry', 'args': {'task_description': 'inventory lookup for Product A'}, 'fault_eligible': False, 'seed': 2625856530, 'response': {'tool': 'tool_registry', 'status': 'success', 'output': ['document_search', 'policy_lookup', 'customer_lookup', 'order_lookup', 'inventory_lookup', 'calculator', 'shipping_estimator', 'evidence_checker'], 'latency_ms': 20, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}, {'step_index': 1, 'tool': 'inventory_lookup', 'args': {'product_name': 'Product A'}, 'fault_eligible': True, 'seed': 2131558125, 'response': {'tool': 'inventory_lookup', 'status': 'success', 'output': {'available': True, 'stock': 15}, 'latency_ms': 50, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}], 'actual_faults': []}}]",1,0.2,3,planning_tool_selection
planning_018,retry_only,True,True,False,False,,,['timeout'],Product B is available with stock of 8.,4,0,0,1,5090,4,False,"[{'step': 'retry_execution', 'attempt': 0, 'response': {'tool': 'task_executor', 'status': 'error', 'error_type': 'timeout', 'output': None, 'latency_ms': 5020, 'tool_trace': [{'step_index': 0, 'tool': 'tool_registry', 'args': {'task_description': 'inventory lookup for Product B'}, 'fault_eligible': False, 'seed': 373702487, 'response': {'tool': 'tool_registry', 'status': 'success', 'output': ['document_search', 'policy_lookup', 'customer_lookup', 'order_lookup', 'inventory_lookup', 'calculator', 'shipping_estimator', 'evidence_checker'], 'latency_ms': 20, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}, {'step_index': 1, 'tool': 'inventory_lookup', 'args': {'product_name': 'Product B'}, 'fault_eligible': True, 'seed': 767474885, 'response': {'tool': 'inventory_lookup', 'status': 'error', 'error_type': 'timeout', 'output': None, 'latency_ms': 5000, 'fault_injected': True, 'fault_type': 'timeout', 'actual_fault_type': 'timeout'}}], 'actual_faults': ['timeout']}}, {'step': 'retry_execution', 'attempt': 1, 'response': {'tool': 'task_executor', 'status': 'success', 'output': 'Product B is available with stock of 8.', 'latency_ms': 70, 'tool_trace': [{'step_index': 0, 'tool': 'tool_registry', 'args': {'task_description': 'inventory lookup for Product B'}, 'fault_eligible': False, 'seed': 104491340, 'response': {'tool': 'tool_registry', 'status': 'success', 'output': ['document_search', 'policy_lookup', 'customer_lookup', 'order_lookup', 'inventory_lookup', 'calculator', 'shipping_estimator', 'evidence_checker'], 'latency_ms': 20, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}, {'step_index': 1, 'tool': 'inventory_lookup', 'args': {'product_name': 'Product B'}, 'fault_eligible': True, 'seed': 4154979023, 'response': {'tool': 'inventory_lookup', 'status': 'success', 'output': {'available': True, 'stock': 8}, 'latency_ms': 50, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}], 'actual_faults': []}}]",1,0.2,3,planning_tool_selection
