task_id,category,method,recovery_budget,fault_intensity,seed,success,recovered,silent_failure,failure_detected,failure_signal,failure_class,actual_faults,tool_calls,model_calls,verifier_calls,recovery_steps,latency_ms,cost_proxy,escalated,final_answer
workflow_002,multi_step_api_workflow,retry_only,5,0.2,3,True,True,False,False,,,"unavailable_tool,partial_response",5,0,0,2,215,5,False,"Order O200 belongs to customer C002, who is standard tier."
workflow_002,multi_step_api_workflow,retry_only,5,0.4,1,True,False,False,False,,,,2,0,0,0,85,2,False,"Order O200 belongs to customer C002, who is standard tier."
workflow_002,multi_step_api_workflow,retry_only,5,0.4,2,True,True,False,False,,,"schema_drift,partial_response",4,0,0,2,175,4,False,"Order O200 belongs to customer C002, who is standard tier."
workflow_002,multi_step_api_workflow,retry_only,5,0.4,3,True,True,False,False,,,schema_drift,3,0,0,1,130,3,False,"Order O200 belongs to customer C002, who is standard tier."
workflow_002,multi_step_api_workflow,full_replanning,1,0.2,1,True,False,False,False,,,,2,1,0,0,85,3,False,"Order O200 belongs to customer C002, who is standard tier."
workflow_002,multi_step_api_workflow,full_replanning,1,0.2,2,True,True,False,False,,,schema_drift,3,2,0,1,130,5,False,"Order O200 belongs to customer C002, who is standard tier."
workflow_002,multi_step_api_workflow,full_replanning,1,0.2,3,True,True,False,False,,,timeout,3,2,0,1,5085,5,False,"Order O200 belongs to customer C002, who is standard tier."
workflow_002,multi_step_api_workflow,full_replanning,1,0.4,1,False,False,False,True,partial_response,,"unavailable_tool,partial_response",2,2,0,2,90,4,False,Partial response only
workflow_002,multi_step_api_workflow,full_replanning,1,0.4,2,True,False,False,False,,,,2,1,0,0,85,3,False,"Order O200 belongs to customer C002, who is standard tier."
workflow_002,multi_step_api_workflow,full_replanning,1,0.4,3,True,False,False,False,,,,2,1,0,0,85,3,False,"Order O200 belongs to customer C002, who is standard tier."
workflow_002,multi_step_api_workflow,full_replanning,2,0.2,1,True,False,False,False,,,,2,1,0,0,85,3,False,"Order O200 belongs to customer C002, who is standard tier."
workflow_002,multi_step_api_workflow,full_replanning,2,0.2,2,True,True,False,False,,,schema_drift,3,2,0,1,130,5,False,"Order O200 belongs to customer C002, who is standard tier."
workflow_002,multi_step_api_workflow,full_replanning,2,0.2,3,True,True,False,False,,,timeout,3,2,0,1,5085,5,False,"Order O200 belongs to customer C002, who is standard tier."
workflow_002,multi_step_api_workflow,full_replanning,2,0.4,1,True,True,False,False,,,"unavailable_tool,partial_response",4,3,0,2,175,7,False,"Order O200 belongs to customer C002, who is standard tier."
workflow_002,multi_step_api_workflow,full_replanning,2,0.4,2,True,False,False,False,,,,2,1,0,0,85,3,False,"Order O200 belongs to customer C002, who is standard tier."
workflow_002,multi_step_api_workflow,full_replanning,2,0.4,3,True,False,False,False,,,,2,1,0,0,85,3,False,"Order O200 belongs to customer C002, who is standard tier."
workflow_002,multi_step_api_workflow,full_replanning,3,0.2,1,True,False,False,False,,,,2,1,0,0,85,3,False,"Order O200 belongs to customer C002, who is standard tier."
workflow_002,multi_step_api_workflow,full_replanning,3,0.2,2,True,True,False,False,,,schema_drift,3,2,0,1,130,5,False,"Order O200 belongs to customer C002, who is standard tier."
workflow_002,multi_step_api_workflow,full_replanning,3,0.2,3,True,True,False,False,,,timeout,3,2,0,1,5085,5,False,"Order O200 belongs to customer C002, who is standard tier."
workflow_002,multi_step_api_workflow,full_replanning,3,0.4,1,True,True,False,False,,,"unavailable_tool,partial_response",4,3,0,2,175,7,False,"Order O200 belongs to customer C002, who is standard tier."
workflow_002,multi_step_api_workflow,full_replanning,3,0.4,2,True,False,False,False,,,,2,1,0,0,85,3,False,"Order O200 belongs to customer C002, who is standard tier."
workflow_002,multi_step_api_workflow,full_replanning,3,0.4,3,True,False,False,False,,,,2,1,0,0,85,3,False,"Order O200 belongs to customer C002, who is standard tier."
workflow_002,multi_step_api_workflow,full_replanning,5,0.2,1,True,False,False,False,,,,2,1,0,0,85,3,False,"Order O200 belongs to customer C002, who is standard tier."
workflow_002,multi_step_api_workflow,full_replanning,5,0.2,2,True,True,False,False,,,schema_drift,3,2,0,1,130,5,False,"Order O200 belongs to customer C002, who is standard tier."
workflow_002,multi_step_api_workflow,full_replanning,5,0.2,3,True,True,False,False,,,timeout,3,2,0,1,5085,5,False,"Order O200 belongs to customer C002, who is standard tier."
workflow_002,multi_step_api_workflow,full_replanning,5,0.4,1,True,True,False,False,,,"unavailable_tool,partial_response",4,3,0,2,175,7,False,"Order O200 belongs to customer C002, who is standard tier."
workflow_002,multi_step_api_workflow,full_replanning,5,0.4,2,True,False,False,False,,,,2,1,0,0,85,3,False,"Order O200 belongs to customer C002, who is standard tier."
workflow_002,multi_step_api_workflow,full_replanning,5,0.4,3,True,False,False,False,,,,2,1,0,0,85,3,False,"Order O200 belongs to customer C002, who is standard tier."
workflow_002,multi_step_api_workflow,self_healing,1,0.2,1,True,False,False,False,,,,2,0,1,0,85,3,False,"Order O200 belongs to customer C002, who is standard tier."
workflow_002,multi_step_api_workflow,self_healing,1,0.2,2,True,False,False,False,,,,2,0,1,0,85,3,False,"Order O200 belongs to customer C002, who is standard tier."
workflow_002,multi_step_api_workflow,self_healing,1,0.2,3,True,False,False,False,,,,2,0,1,0,85,3,False,"Order O200 belongs to customer C002, who is standard tier."
workflow_002,multi_step_api_workflow,self_healing,1,0.4,1,True,False,False,False,,,,2,0,1,0,85,3,False,"Order O200 belongs to customer C002, who is standard tier."
workflow_002,multi_step_api_workflow,self_healing,1,0.4,2,True,False,False,False,,,,2,0,1,0,85,3,False,"Order O200 belongs to customer C002, who is standard tier."
workflow_002,multi_step_api_workflow,self_healing,1,0.4,3,False,False,False,True,partial_response,schema_or_output_failure,"schema_drift,partial_response",2,0,1,1,90,3,True,Partial response only
workflow_002,multi_step_api_workflow,self_healing,2,0.2,1,True,False,False,False,,,,2,0,1,0,85,3,False,"Order O200 belongs to customer C002, who is standard tier."
workflow_002,multi_step_api_workflow,self_healing,2,0.2,2,True,False,False,False,,,,2,0,1,0,85,3,False,"Order O200 belongs to customer C002, who is standard tier."
workflow_002,multi_step_api_workflow,self_healing,2,0.2,3,True,False,False,False,,,,2,0,1,0,85,3,False,"Order O200 belongs to customer C002, who is standard tier."
workflow_002,multi_step_api_workflow,self_healing,2,0.4,1,True,False,False,False,,,,2,0,1,0,85,3,False,"Order O200 belongs to customer C002, who is standard tier."
workflow_002,multi_step_api_workflow,self_healing,2,0.4,2,True,False,False,False,,,,2,0,1,0,85,3,False,"Order O200 belongs to customer C002, who is standard tier."
workflow_002,multi_step_api_workflow,self_healing,2,0.4,3,False,False,False,True,schema_drift,schema_or_output_failure,"schema_drift,partial_response,schema_drift",4,0,1,2,175,5,True,
workflow_002,multi_step_api_workflow,self_healing,3,0.2,1,True,False,False,False,,,,2,0,1,0,85,3,False,"Order O200 belongs to customer C002, who is standard tier."
workflow_002,multi_step_api_workflow,self_healing,3,0.2,2,True,False,False,False,,,,2,0,1,0,85,3,False,"Order O200 belongs to customer C002, who is standard tier."
workflow_002,multi_step_api_workflow,self_healing,3,0.2,3,True,False,False,False,,,,2,0,1,0,85,3,False,"Order O200 belongs to customer C002, who is standard tier."
workflow_002,multi_step_api_workflow,self_healing,3,0.4,1,True,False,False,False,,,,2,0,1,0,85,3,False,"Order O200 belongs to customer C002, who is standard tier."
workflow_002,multi_step_api_workflow,self_healing,3,0.4,2,True,False,False,False,,,,2,0,1,0,85,3,False,"Order O200 belongs to customer C002, who is standard tier."
workflow_002,multi_step_api_workflow,self_healing,3,0.4,3,True,True,False,False,,schema_or_output_failure,"schema_drift,partial_response,schema_drift",6,0,1,3,260,7,False,"Order O200 belongs to customer C002, who is standard tier."
workflow_002,multi_step_api_workflow,self_healing,5,0.2,1,True,False,False,False,,,,2,0,1,0,85,3,False,"Order O200 belongs to customer C002, who is standard tier."
workflow_002,multi_step_api_workflow,self_healing,5,0.2,2,True,False,False,False,,,,2,0,1,0,85,3,False,"Order O200 belongs to customer C002, who is standard tier."
workflow_002,multi_step_api_workflow,self_healing,5,0.2,3,True,False,False,False,,,,2,0,1,0,85,3,False,"Order O200 belongs to customer C002, who is standard tier."
workflow_002,multi_step_api_workflow,self_healing,5,0.4,1,True,False,False,False,,,,2,0,1,0,85,3,False,"Order O200 belongs to customer C002, who is standard tier."
workflow_002,multi_step_api_workflow,self_healing,5,0.4,2,True,False,False,False,,,,2,0,1,0,85,3,False,"Order O200 belongs to customer C002, who is standard tier."
workflow_002,multi_step_api_workflow,self_healing,5,0.4,3,True,True,False,False,,schema_or_output_failure,"schema_drift,partial_response,schema_drift",6,0,1,3,260,7,False,"Order O200 belongs to customer C002, who is standard tier."
workflow_003,multi_step_api_workflow,retry_only,1,0.2,1,True,False,False,False,,,,2,0,0,0,120,2,False,Product A is in stock and express shipping to the US takes 2 business days.
workflow_003,multi_step_api_workflow,retry_only,1,0.2,2,False,False,False,True,timeout,,"schema_drift,timeout",3,0,0,2,5120,3,False,
workflow_003,multi_step_api_workflow,retry_only,1,0.2,3,True,False,False,False,,,,2,0,0,0,120,2,False,Product A is in stock and express shipping to the US takes 2 business days.
workflow_003,multi_step_api_workflow,retry_only,1,0.4,1,False,False,False,True,timeout,,"partial_response,timeout",4,0,0,2,5170,4,False,
workflow_003,multi_step_api_workflow,retry_only,1,0.4,2,True,True,False,False,,,schema_drift,3,0,0,1,170,3,False,Product A is in stock and express shipping to the US takes 2 business days.
workflow_003,multi_step_api_workflow,retry_only,1,0.4,3,True,True,False,False,,,timeout,4,0,0,1,5170,4,False,Product A is in stock and express shipping to the US takes 2 business days.
workflow_003,multi_step_api_workflow,retry_only,2,0.2,1,True,False,False,False,,,,2,0,0,0,120,2,False,Product A is in stock and express shipping to the US takes 2 business days.
workflow_003,multi_step_api_workflow,retry_only,2,0.2,2,False,False,False,True,unavailable_tool,,"schema_drift,timeout,unavailable_tool",4,0,0,3,5170,4,False,
workflow_003,multi_step_api_workflow,retry_only,2,0.2,3,True,False,False,False,,,,2,0,0,0,120,2,False,Product A is in stock and express shipping to the US takes 2 business days.
workflow_003,multi_step_api_workflow,retry_only,2,0.4,1,False,False,False,True,partial_response,,"partial_response,timeout,partial_response",5,0,0,3,5220,5,False,Partial response only
workflow_003,multi_step_api_workflow,retry_only,2,0.4,2,True,True,False,False,,,schema_drift,3,0,0,1,170,3,False,Product A is in stock and express shipping to the US takes 2 business days.
workflow_003,multi_step_api_workflow,retry_only,2,0.4,3,True,True,False,False,,,timeout,4,0,0,1,5170,4,False,Product A is in stock and express shipping to the US takes 2 business days.
workflow_003,multi_step_api_workflow,retry_only,3,0.2,1,True,False,False,False,,,,2,0,0,0,120,2,False,Product A is in stock and express shipping to the US takes 2 business days.
workflow_003,multi_step_api_workflow,retry_only,3,0.2,2,False,False,False,True,timeout,,"schema_drift,timeout,unavailable_tool,timeout",5,0,0,4,10170,5,False,
workflow_003,multi_step_api_workflow,retry_only,3,0.2,3,True,False,False,False,,,,2,0,0,0,120,2,False,Product A is in stock and express shipping to the US takes 2 business days.
workflow_003,multi_step_api_workflow,retry_only,3,0.4,1,True,True,False,False,,,"partial_response,timeout,partial_response",7,0,0,3,5340,7,False,Product A is in stock and express shipping to the US takes 2 business days.
workflow_003,multi_step_api_workflow,retry_only,3,0.4,2,True,True,False,False,,,schema_drift,3,0,0,1,170,3,False,Product A is in stock and express shipping to the US takes 2 business days.
workflow_003,multi_step_api_workflow,retry_only,3,0.4,3,True,True,False,False,,,timeout,4,0,0,1,5170,4,False,Product A is in stock and express shipping to the US takes 2 business days.
workflow_003,multi_step_api_workflow,retry_only,5,0.2,1,True,False,False,False,,,,2,0,0,0,120,2,False,Product A is in stock and express shipping to the US takes 2 business days.
workflow_003,multi_step_api_workflow,retry_only,5,0.2,2,True,True,False,False,,,"schema_drift,timeout,unavailable_tool,timeout,schema_drift",8,0,0,5,10340,8,False,Product A is in stock and express shipping to the US takes 2 business days.
workflow_003,multi_step_api_workflow,retry_only,5,0.2,3,True,False,False,False,,,,2,0,0,0,120,2,False,Product A is in stock and express shipping to the US takes 2 business days.
workflow_003,multi_step_api_workflow,retry_only,5,0.4,1,True,True,False,False,,,"partial_response,timeout,partial_response",7,0,0,3,5340,7,False,Product A is in stock and express shipping to the US takes 2 business days.
workflow_003,multi_step_api_workflow,retry_only,5,0.4,2,True,True,False,False,,,schema_drift,3,0,0,1,170,3,False,Product A is in stock and express shipping to the US takes 2 business days.
workflow_003,multi_step_api_workflow,retry_only,5,0.4,3,True,True,False,False,,,timeout,4,0,0,1,5170,4,False,Product A is in stock and express shipping to the US takes 2 business days.
workflow_003,multi_step_api_workflow,full_replanning,1,0.2,1,True,False,False,False,,,,2,1,0,0,120,3,False,Product A is in stock and express shipping to the US takes 2 business days.
workflow_003,multi_step_api_workflow,full_replanning,1,0.2,2,True,True,False,False,,,unavailable_tool,3,2,0,1,170,5,False,Product A is in stock and express shipping to the US takes 2 business days.
workflow_003,multi_step_api_workflow,full_replanning,1,0.2,3,True,False,False,False,,,,2,1,0,0,120,3,False,Product A is in stock and express shipping to the US takes 2 business days.
workflow_003,multi_step_api_workflow,full_replanning,1,0.4,1,False,False,False,True,timeout,,"timeout,timeout",3,2,0,2,10050,5,False,
workflow_003,multi_step_api_workflow,full_replanning,1,0.4,2,False,False,False,True,timeout,,"timeout,timeout",3,2,0,2,10050,5,False,
workflow_003,multi_step_api_workflow,full_replanning,1,0.4,3,False,False,False,True,partial_response,,"timeout,partial_response",3,2,0,2,5100,5,False,Partial response only
workflow_003,multi_step_api_workflow,full_replanning,2,0.2,1,True,False,False,False,,,,2,1,0,0,120,3,False,Product A is in stock and express shipping to the US takes 2 business days.
workflow_003,multi_step_api_workflow,full_replanning,2,0.2,2,True,True,False,False,,,unavailable_tool,3,2,0,1,170,5,False,Product A is in stock and express shipping to the US takes 2 business days.
workflow_003,multi_step_api_workflow,full_replanning,2,0.2,3,True,False,False,False,,,,2,1,0,0,120,3,False,Product A is in stock and express shipping to the US takes 2 business days.
workflow_003,multi_step_api_workflow,full_replanning,2,0.4,1,False,False,False,True,unavailable_tool,,"timeout,timeout,unavailable_tool",4,3,0,3,10100,7,False,
workflow_003,multi_step_api_workflow,full_replanning,2,0.4,2,True,True,False,False,,,"timeout,timeout",5,3,0,2,10170,8,False,Product A is in stock and express shipping to the US takes 2 business days.
workflow_003,multi_step_api_workflow,full_replanning,2,0.4,3,True,True,False,False,,,"timeout,partial_response",5,3,0,2,5220,8,False,Product A is in stock and express shipping to the US takes 2 business days.
workflow_003,multi_step_api_workflow,full_replanning,3,0.2,1,True,False,False,False,,,,2,1,0,0,120,3,False,Product A is in stock and express shipping to the US takes 2 business days.
workflow_003,multi_step_api_workflow,full_replanning,3,0.2,2,True,True,False,False,,,unavailable_tool,3,2,0,1,170,5,False,Product A is in stock and express shipping to the US takes 2 business days.
workflow_003,multi_step_api_workflow,full_replanning,3,0.2,3,True,False,False,False,,,,2,1,0,0,120,3,False,Product A is in stock and express shipping to the US takes 2 business days.
